date,platform,source,campaign,spend,impressions,clicks,platform_conversions
2025-01-01,Google Ads,Google Ads,Search | Interior Painting,182.21,361,25,1
2026-04-08,Google Ads,Google Ads,Search | Exterior Painting,471.7,997,56,4
2026-04-08,Google Ads,Google Ads,Search | Cabinet Painting,115.04,202,15,1
2026-04-08,Google Ads,Google Ads,Search | Drywall Repair,106.96,384,24,1
2026-04-08,Google Ads,Google Ads,Search | Minor Remodeling,268.33,549,29,2
2026-04-08,Meta,Facebook Ads,Meta | Home Refresh,168.77,3612,58,2
2026-04-08,Meta,Facebook Ads,Meta | Seasonal Promo,88.48,1443,31,3
2026-04-08,Meta,Facebook Ads,Meta | Free Estimate,72.27,1852,39,1
2026-04-09,Google Ads,Google Ads,Search | Interior Painting,403.17,835,59,4
2026-04-09,Google Ads,Google Ads,Search | Exterior Painting,420.27,1009,57,4
2026-04-09,Google Ads,Google Ads,Search | Cabinet Painting,249.81,579,41,3
2026-04-09,Google Ads,Google Ads,Search | Drywall Repair,70.94,176,13,1
2026-04-09,Google Ads,Google Ads,Search | Minor Remodeling,220.44,511,28,2
2026-04-09,Meta,Facebook Ads,Meta | Home Refresh,208.43,4206,75,2
2026-04-09,Meta,Facebook Ads,Meta | Seasonal Promo,22.32,383,7,0
2026-04-09,Meta,Facebook Ads,Meta | Free Estimate,76.89,1617,38,1
2026-04-10,Google Ads,Google Ads,Search | Interior Painting,32.24,89,6,0
2026-04-10,Google Ads,Google Ads,Search | Exterior Painting,289.8,591,37,1
2026-04-10,Google Ads,Google Ads,Search | Cabinet Painting,189.23,486,32,1
2026-04-10,Google Ads,Google Ads,Search | Drywall Repair,6.52,14,1,0
2026-04-10,Google Ads,Google Ads,Search | Minor Remodeling,121.9,269,14,0
2026-04-10,Meta,Facebook Ads,Meta | Home Refresh,81.86,1847,29,1
2026-04-10,Meta,Facebook Ads,Meta | Seasonal Promo,151.02,3511,69,2
2026-04-10,Meta,Facebook Ads,Meta | Free Estimate,31.34,653,14,0
2026-04-11,Google Ads,Google Ads,Search | Interior Painting,234.02,552,34,2
2026-04-11,Google Ads,Google Ads,Search | Exterior Painting,20.44,37,2,0
2026-04-11,Google Ads,Google Ads,Search | Cabinet Painting,76.44,164,12,0
2026-04-11,Google Ads,Google Ads,Search | Drywall Repair,127.19,372,25,1
2026-04-11,Google Ads,Google Ads,Search | Minor Remodeling,70.82,154,7,0
2026-04-11,Meta,Facebook Ads,Meta | Home Refresh,5.0,112,2,0
2026-04-11,Meta,Facebook Ads,Meta | Seasonal Promo,42.04,841,17,0
2026-04-11,Meta,Facebook Ads,Meta | Free Estimate,128.2,2485,58,2
2026-04-12,Google Ads,Google Ads,Search | Interior Painting,107.94,230,12,1
2026-04-12,Google Ads,Google Ads,Search | Exterior Painting,16.26,34,2,0
2026-04-12,Google Ads,Google Ads,Search | Cabinet Painting,218.36,533,37,3
2026-04-12,Google Ads,Google Ads,Search | Drywall Repair,65.29,135,11,0
2026-04-12,Google Ads,Google Ads,Search | Minor Remodeling,45.36,94,5,0
2026-04-12,Meta,Facebook Ads,Meta | Home Refresh,34.44,844,15,0
2026-04-12,Meta,Facebook Ads,Meta | Seasonal Promo,27.43,546,11,0
2026-04-12,Meta,Facebook Ads,Meta | Free Estimate,55.94,1610,33,0
2026-04-13,Google Ads,Google Ads,Search | Interior Painting,442.97,1034,68,4
2026-04-13,Google Ads,Google Ads,Search | Exterior Painting,280.39,649,43,2
2026-04-13,Google Ads,Google Ads,Search | Cabinet Painting,5.0,15,1,0
2026-04-13,Google Ads,Google Ads,Search | Drywall Repair,13.53,43,3,0
2026-04-13,Google Ads,Google Ads,Search | Minor Remodeling,458.5,804,46,5
2026-04-13,Meta,Facebook Ads,Meta | Home Refresh,338.62,6761,114,3
2026-04-13,Meta,Facebook Ads,Meta | Seasonal Promo,156.01,3724,69,3
2026-04-13,Meta,Facebook Ads,Meta | Free Estimate,178.52,3775,80,3
2026-04-14,Google Ads,Google Ads,Search | Interior Painting,253.98,626,39,2
2026-04-14,Google Ads,Google Ads,Search | Exterior Painting,340.25,677,40,3
2026-04-14,Google Ads,Google Ads,Search | Cabinet Painting,34.55,74,5,0
2026-04-14,Google Ads,Google Ads,Search | Drywall Repair,113.92,258,21,1
2026-04-14,Google Ads,Google Ads,Search | Minor Remodeling,28.12,55,3,0
2026-04-14,Meta,Facebook Ads,Meta | Home Refresh,195.68,3448,56,2
2026-04-14,Meta,Facebook Ads,Meta | Seasonal Promo,129.32,2618,54,3
2026-04-14,Meta,Facebook Ads,Meta | Free Estimate,50.27,1242,26,1
2026-04-15,Google Ads,Google Ads,Search | Interior Painting,365.08,871,55,4
2026-04-15,Google Ads,Google Ads,Search | Exterior Painting,340.14,717,41,3
2026-04-15,Google Ads,Google Ads,Search | Cabinet Painting,123.71,269,18,2
2026-04-15,Google Ads,Google Ads,Search | Drywall Repair,156.39,395,28,2
2026-04-15,Google Ads,Google Ads,Search | Minor Remodeling,132.63,210,13,2
2026-04-15,Meta,Facebook Ads,Meta | Home Refresh,200.32,4465,76,3
2026-04-15,Meta,Facebook Ads,Meta | Seasonal Promo,135.4,2776,60,3
2026-04-15,Meta,Facebook Ads,Meta | Free Estimate,97.52,2063,46,2
2026-04-16,Google Ads,Google Ads,Search | Interior Painting,82.9,176,12,0
2026-04-16,Google Ads,Google Ads,Search | Exterior Painting,158.26,291,17,1
2026-04-16,Google Ads,Google Ads,Search | Cabinet Painting,7.75,15,1,0
2026-04-16,Google Ads,Google Ads,Search | Drywall Repair,79.75,224,17,1
2026-04-16,Google Ads,Google Ads,Search | Minor Remodeling,593.94,1443,70,4
2026-04-16,Meta,Facebook Ads,Meta | Home Refresh,71.86,1600,30,1
2026-04-16,Meta,Facebook Ads,Meta | Seasonal Promo,71.47,1245,26,1
2026-04-16,Meta,Facebook Ads,Meta | Free Estimate,172.8,4332,87,1
2026-04-17,Google Ads,Google Ads,Search | Interior Painting,154.53,416,27,3
2026-04-17,Google Ads,Google Ads,Search | Exterior Painting,510.32,965,59,2
2026-04-17,Google Ads,Google Ads,Search | Cabinet Painting,186.2,437,31,2
2026-04-17,Google Ads,Google Ads,Search | Drywall Repair,347.88,822,59,6
2026-04-17,Google Ads,Google Ads,Search | Minor Remodeling,14.28,34,2,0
2026-04-17,Meta,Facebook Ads,Meta | Home Refresh,140.49,2736,47,2
2026-04-17,Meta,Facebook Ads,Meta | Seasonal Promo,118.66,3886,66,3
2026-04-17,Meta,Facebook Ads,Meta | Free Estimate,88.45,1799,42,1
2026-04-18,Google Ads,Google Ads,Search | Interior Painting,203.24,372,25,2
2026-04-18,Google Ads,Google Ads,Search | Exterior Painting,194.55,403,25,2
2026-04-18,Google Ads,Google Ads,Search | Cabinet Painting,35.78,90,6,0
2026-04-18,Google Ads,Google Ads,Search | Drywall Repair,111.8,268,19,1
2026-04-18,Google Ads,Google Ads,Search | Minor Remodeling,25.16,56,3,0
2026-04-18,Meta,Facebook Ads,Meta | Home Refresh,97.35,2014,31,1
2026-04-18,Meta,Facebook Ads,Meta | Seasonal Promo,52.15,1171,24,0
2026-04-18,Meta,Facebook Ads,Meta | Free Estimate,11.1,268,5,0
2026-04-19,Google Ads,Google Ads,Search | Interior Painting,67.98,139,9,1
2026-04-19,Google Ads,Google Ads,Search | Exterior Painting,123.39,285,16,0
2026-04-19,Google Ads,Google Ads,Search | Cabinet Painting,73.78,147,11,1
2026-04-19,Google Ads,Google Ads,Search | Drywall Repair,18.87,59,4,0
2026-04-19,Google Ads,Google Ads,Search | Minor Remodeling,45.95,58,3,0
2026-04-19,Meta,Facebook Ads,Meta | Home Refresh,5.0,54,1,0
2026-04-19,Meta,Facebook Ads,Meta | Seasonal Promo,77.17,2195,38,1
2026-04-19,Meta,Facebook Ads,Meta | Free Estimate,88.66,1638,37,1
2026-04-20,Google Ads,Google Ads,Search | Interior Painting,258.7,654,40,4
2026-04-20,Google Ads,Google Ads,Search | Exterior Painting,282.31,577,39,2
2026-04-20,Google Ads,Google Ads,Search | Cabinet Painting,116.17,248,18,1
2026-04-20,Google Ads,Google Ads,Search | Drywall Repair,122.17,396,24,1
2026-04-20,Google Ads,Google Ads,Search | Minor Remodeling,121.75,256,13,1
2026-04-20,Meta,Facebook Ads,Meta | Home Refresh,451.52,10531,191,7
2026-04-20,Meta,Facebook Ads,Meta | Seasonal Promo,171.81,3601,62,3
2026-04-20,Meta,Facebook Ads,Meta | Free Estimate,134.29,3310,66,2
2026-04-21,Google Ads,Google Ads,Search | Interior Painting,215.8,475,29,2
2026-04-21,Google Ads,Google Ads,Search | Exterior Painting,348.17,605,38,3
2026-04-21,Google Ads,Google Ads,Search | Cabinet Painting,236.97,521,37,2
2026-04-21,Google Ads,Google Ads,Search | Drywall Repair,372.82,969,72,7
2026-04-21,Google Ads,Google Ads,Search | Minor Remodeling,32.01,70,4,0
2026-04-21,Meta,Facebook Ads,Meta | Home Refresh,170.32,4048,64,2
2026-04-21,Meta,Facebook Ads,Meta | Seasonal Promo,103.91,1821,42,0
2026-04-21,Meta,Facebook Ads,Meta | Free Estimate,103.55,1967,43,1
2026-04-22,Google Ads,Google Ads,Search | Interior Painting,516.06,1228,80,5
2026-04-22,Google Ads,Google Ads,Search | Exterior Painting,686.42,1231,79,5
2026-04-22,Google Ads,Google Ads,Search | Cabinet Painting,93.35,214,16,1
2026-04-22,Google Ads,Google Ads,Search | Drywall Repair,264.24,588,41,3
2026-04-22,Google Ads,Google Ads,Search | Minor Remodeling,15.14,17,1,0
2026-04-22,Meta,Facebook Ads,Meta | Home Refresh,163.84,3666,59,2
2026-04-22,Meta,Facebook Ads,Meta | Seasonal Promo,56.69,1277,24,1
2026-04-22,Meta,Facebook Ads,Meta | Free Estimate,5.59,149,3,0
2026-04-23,Google Ads,Google Ads,Search | Interior Painting,201.0,458,30,2
2026-04-23,Google Ads,Google Ads,Search | Exterior Painting,382.2,573,42,3
2026-04-23,Google Ads,Google Ads,Search | Cabinet Painting,73.31,142,11,1
2026-04-23,Google Ads,Google Ads,Search | Drywall Repair,60.35,175,13,0
2026-04-23,Google Ads,Google Ads,Search | Minor Remodeling,540.98,993,53,3
2026-04-23,Meta,Facebook Ads,Meta | Home Refresh,83.21,1763,29,1
2026-04-23,Meta,Facebook Ads,Meta | Seasonal Promo,121.86,3436,60,4
2026-04-23,Meta,Facebook Ads,Meta | Free Estimate,58.1,1415,30,1
2026-04-24,Google Ads,Google Ads,Search | Interior Painting,353.21,829,53,4
2026-04-24,Google Ads,Google Ads,Search | Exterior Painting,151.82,245,16,1
2026-04-24,Google Ads,Google Ads,Search | Cabinet Painting,125.34,303,19,0
2026-04-24,Google Ads,Google Ads,Search | Drywall Repair,147.37,392,29,0
2026-04-24,Google Ads,Google Ads,Search | Minor Remodeling,332.99,563,34,1
2026-04-24,Meta,Facebook Ads,Meta | Home Refresh,180.17,3164,59,1
2026-04-24,Meta,Facebook Ads,Meta | Seasonal Promo,11.32,252,5,0
2026-04-24,Meta,Facebook Ads,Meta | Free Estimate,5.89,139,3,0
2026-04-25,Google Ads,Google Ads,Search | Interior Painting,269.82,625,39,2
2026-04-25,Google Ads,Google Ads,Search | Exterior Painting,221.8,512,31,2
2026-04-25,Google Ads,Google Ads,Search | Cabinet Painting,124.59,262,18,1
2026-04-25,Google Ads,Google Ads,Search | Drywall Repair,74.2,285,17,1
2026-04-25,Google Ads,Google Ads,Search | Minor Remodeling,343.09,640,34,1
2026-04-25,Meta,Facebook Ads,Meta | Home Refresh,40.54,938,16,0
2026-04-25,Meta,Facebook Ads,Meta | Seasonal Promo,218.2,4117,80,4
2026-04-25,Meta,Facebook Ads,Meta | Free Estimate,56.2,1415,26,1
2026-04-26,Google Ads,Google Ads,Search | Interior Painting,312.53,686,41,5
2026-04-26,Google Ads,Google Ads,Search | Exterior Painting,14.06,32,2,0
2026-04-26,Google Ads,Google Ads,Search | Cabinet Painting,109.87,203,15,1
2026-04-26,Google Ads,Google Ads,Search | Drywall Repair,142.14,298,24,0
2026-04-26,Google Ads,Google Ads,Search | Minor Remodeling,153.93,343,17,2
2026-04-26,Meta,Facebook Ads,Meta | Home Refresh,169.03,3410,63,3
2026-04-26,Meta,Facebook Ads,Meta | Seasonal Promo,162.11,3558,69,2
2026-04-26,Meta,Facebook Ads,Meta | Free Estimate,13.23,298,6,0
2026-04-27,Google Ads,Google Ads,Search | Interior Painting,409.69,953,64,5
2026-04-27,Google Ads,Google Ads,Search | Exterior Painting,693.54,1605,97,3
2026-04-27,Google Ads,Google Ads,Search | Cabinet Painting,36.24,81,6,0
2026-04-27,Google Ads,Google Ads,Search | Drywall Repair,189.33,515,37,3
2026-04-27,Google Ads,Google Ads,Search | Minor Remodeling,357.04,889,47,5
2026-04-27,Meta,Facebook Ads,Meta | Home Refresh,248.32,4703,80,3
2026-04-27,Meta,Facebook Ads,Meta | Seasonal Promo,170.47,4289,67,3
2026-04-27,Meta,Facebook Ads,Meta | Free Estimate,36.38,747,17,0
2026-04-28,Google Ads,Google Ads,Search | Interior Painting,376.78,1029,61,4
2026-04-28,Google Ads,Google Ads,Search | Exterior Painting,89.73,178,11,1
2026-04-28,Google Ads,Google Ads,Search | Cabinet Painting,17.13,38,3,0
2026-04-28,Google Ads,Google Ads,Search | Drywall Repair,132.25,396,30,1
2026-04-28,Google Ads,Google Ads,Search | Minor Remodeling,125.8,307,15,1
2026-04-28,Meta,Facebook Ads,Meta | Home Refresh,123.97,2514,43,1
2026-04-28,Meta,Facebook Ads,Meta | Seasonal Promo,155.55,3604,65,2
2026-04-28,Meta,Facebook Ads,Meta | Free Estimate,26.81,612,13,0
2026-04-29,Google Ads,Google Ads,Search | Interior Painting,123.54,282,18,1
2026-04-29,Google Ads,Google Ads,Search | Exterior Painting,340.03,816,49,2
2026-04-29,Google Ads,Google Ads,Search | Cabinet Painting,103.56,264,17,1
2026-04-29,Google Ads,Google Ads,Search | Drywall Repair,110.74,286,18,1
2026-04-29,Google Ads,Google Ads,Search | Minor Remodeling,423.81,1050,51,2
2026-04-29,Meta,Facebook Ads,Meta | Home Refresh,120.51,2582,44,2
2026-04-29,Meta,Facebook Ads,Meta | Seasonal Promo,142.11,3290,63,2
2026-04-29,Meta,Facebook Ads,Meta | Free Estimate,149.68,4376,83,2
2026-04-30,Google Ads,Google Ads,Search | Interior Painting,476.58,1416,85,6
2026-04-30,Google Ads,Google Ads,Search | Exterior Painting,448.53,867,50,4
2026-04-30,Google Ads,Google Ads,Search | Cabinet Painting,409.07,871,65,4
2026-04-30,Google Ads,Google Ads,Search | Drywall Repair,10.77,26,2,0
2026-04-30,Google Ads,Google Ads,Search | Minor Remodeling,194.87,340,18,1
2026-04-30,Meta,Facebook Ads,Meta | Home Refresh,201.31,4816,85,2
2026-04-30,Meta,Facebook Ads,Meta | Seasonal Promo,122.22,2180,42,2
2026-04-30,Meta,Facebook Ads,Meta | Free Estimate,65.65,2115,37,1
2026-05-01,Google Ads,Google Ads,Search | Interior Painting,160.85,318,22,2
2026-05-01,Google Ads,Google Ads,Search | Exterior Painting,264.58,619,39,3
2026-05-01,Google Ads,Google Ads,Search | Cabinet Painting,6.53,14,1,0
2026-05-01,Google Ads,Google Ads,Search | Drywall Repair,95.66,253,17,1
2026-05-01,Google Ads,Google Ads,Search | Minor Remodeling,494.51,799,47,3
2026-05-01,Meta,Facebook Ads,Meta | Home Refresh,116.93,2378,37,1
2026-05-01,Meta,Facebook Ads,Meta | Seasonal Promo,137.63,3716,69,3
2026-05-01,Meta,Facebook Ads,Meta | Free Estimate,112.8,2941,57,2
2026-05-02,Google Ads,Google Ads,Search | Interior Painting,114.96,294,19,2
2026-05-02,Google Ads,Google Ads,Search | Exterior Painting,546.56,1188,68,5
2026-05-02,Google Ads,Google Ads,Search | Cabinet Painting,135.37,321,23,1
2026-05-02,Google Ads,Google Ads,Search | Drywall Repair,31.76,94,6,0
2026-05-02,Google Ads,Google Ads,Search | Minor Remodeling,188.95,327,19,1
2026-05-02,Meta,Facebook Ads,Meta | Home Refresh,128.45,2812,44,1
2026-05-02,Meta,Facebook Ads,Meta | Seasonal Promo,73.38,1609,28,1
2026-05-02,Meta,Facebook Ads,Meta | Free Estimate,103.44,2364,47,1
2026-05-03,Google Ads,Google Ads,Search | Interior Painting,22.63,42,3,0
2026-05-03,Google Ads,Google Ads,Search | Exterior Painting,113.65,219,14,1
2026-05-03,Google Ads,Google Ads,Search | Cabinet Painting,11.46,27,2,0
2026-05-03,Google Ads,Google Ads,Search | Drywall Repair,5.0,15,1,0
2026-05-03,Google Ads,Google Ads,Search | Minor Remodeling,11.62,20,1,1
2026-05-03,Meta,Facebook Ads,Meta | Home Refresh,22.78,458,8,0
2026-05-03,Meta,Facebook Ads,Meta | Seasonal Promo,108.63,2300,46,0
2026-05-03,Meta,Facebook Ads,Meta | Free Estimate,5.47,107,2,0
2026-05-04,Google Ads,Google Ads,Search | Interior Painting,550.42,1317,80,5
2026-05-04,Google Ads,Google Ads,Search | Exterior Painting,276.62,595,37,1
2026-05-04,Google Ads,Google Ads,Search | Cabinet Painting,236.3,523,35,3
2026-05-04,Google Ads,Google Ads,Search | Drywall Repair,80.41,260,15,1
2026-05-04,Google Ads,Google Ads,Search | Minor Remodeling,12.22,20,1,0
2026-05-04,Meta,Facebook Ads,Meta | Home Refresh,266.82,4640,79,6
2026-05-04,Meta,Facebook Ads,Meta | Seasonal Promo,177.91,3171,61,2
2026-05-04,Meta,Facebook Ads,Meta | Free Estimate,8.88,187,4,0
2026-05-05,Google Ads,Google Ads,Search | Interior Painting,481.36,997,68,4
2026-05-05,Google Ads,Google Ads,Search | Exterior Painting,361.24,648,41,3
2026-05-05,Google Ads,Google Ads,Search | Cabinet Painting,118.71,264,18,1
2026-05-05,Google Ads,Google Ads,Search | Drywall Repair,8.44,16,1,0
2026-05-05,Google Ads,Google Ads,Search | Minor Remodeling,10.35,16,1,0
2026-05-05,Meta,Facebook Ads,Meta | Home Refresh,200.42,4955,76,2
2026-05-05,Meta,Facebook Ads,Meta | Seasonal Promo,7.23,171,3,0
2026-05-05,Meta,Facebook Ads,Meta | Free Estimate,125.16,3293,72,2
2026-05-06,Google Ads,Google Ads,Search | Interior Painting,546.66,1255,76,6
2026-05-06,Google Ads,Google Ads,Search | Exterior Painting,478.64,944,62,4
2026-05-06,Google Ads,Google Ads,Search | Cabinet Painting,184.34,371,23,2
2026-05-06,Google Ads,Google Ads,Search | Drywall Repair,16.51,45,3,0
2026-05-06,Google Ads,Google Ads,Search | Minor Remodeling,238.28,480,24,1
2026-05-06,Meta,Facebook Ads,Meta | Home Refresh,277.61,5107,94,3
2026-05-06,Meta,Facebook Ads,Meta | Seasonal Promo,85.24,1835,38,2
2026-05-06,Meta,Facebook Ads,Meta | Free Estimate,165.74,5297,100,2
2026-05-07,Google Ads,Google Ads,Search | Interior Painting,450.14,934,62,4
2026-05-07,Google Ads,Google Ads,Search | Exterior Painting,146.54,251,18,1
2026-05-07,Google Ads,Google Ads,Search | Cabinet Painting,14.58,31,2,0
2026-05-07,Google Ads,Google Ads,Search | Drywall Repair,243.8,494,36,3
2026-05-07,Google Ads,Google Ads,Search | Minor Remodeling,61.63,140,7,0
2026-05-07,Meta,Facebook Ads,Meta | Home Refresh,81.63,1671,28,1
2026-05-07,Meta,Facebook Ads,Meta | Seasonal Promo,126.8,2652,50,2
2026-05-07,Meta,Facebook Ads,Meta | Free Estimate,21.07,474,11,0
2026-05-08,Google Ads,Google Ads,Search | Interior Painting,480.37,1022,71,6
2026-05-08,Google Ads,Google Ads,Search | Exterior Painting,320.02,638,43,3
2026-05-08,Google Ads,Google Ads,Search | Cabinet Painting,152.16,359,23,1
2026-05-08,Google Ads,Google Ads,Search | Drywall Repair,220.73,632,40,3
2026-05-08,Google Ads,Google Ads,Search | Minor Remodeling,5.05,19,1,0
2026-05-08,Meta,Facebook Ads,Meta | Home Refresh,109.26,1952,38,1
2026-05-08,Meta,Facebook Ads,Meta | Seasonal Promo,121.6,2187,47,0
2026-05-08,Meta,Facebook Ads,Meta | Free Estimate,108.97,1947,45,2
2026-05-09,Google Ads,Google Ads,Search | Interior Painting,163.04,368,25,2
2026-05-09,Google Ads,Google Ads,Search | Exterior Painting,100.4,217,12,0
2026-05-09,Google Ads,Google Ads,Search | Cabinet Painting,139.09,284,18,1
2026-05-09,Google Ads,Google Ads,Search | Drywall Repair,115.66,303,20,1
2026-05-09,Google Ads,Google Ads,Search | Minor Remodeling,24.61,36,2,0
2026-05-09,Meta,Facebook Ads,Meta | Home Refresh,137.19,3075,52,2
2026-05-09,Meta,Facebook Ads,Meta | Seasonal Promo,251.26,6805,113,4
2026-05-09,Meta,Facebook Ads,Meta | Free Estimate,94.91,2260,45,1
2026-05-10,Google Ads,Google Ads,Search | Interior Painting,332.65,759,46,3
2026-05-10,Google Ads,Google Ads,Search | Exterior Painting,255.2,449,27,2
2026-05-10,Google Ads,Google Ads,Search | Cabinet Painting,228.94,565,36,2
2026-05-10,Google Ads,Google Ads,Search | Drywall Repair,130.94,346,25,1
2026-05-10,Google Ads,Google Ads,Search | Minor Remodeling,17.07,39,2,0
2026-05-10,Meta,Facebook Ads,Meta | Home Refresh,217.99,3872,69,1
2026-05-10,Meta,Facebook Ads,Meta | Seasonal Promo,170.36,4056,78,2
2026-05-10,Meta,Facebook Ads,Meta | Free Estimate,5.0,87,2,0
2026-05-11,Google Ads,Google Ads,Search | Interior Painting,123.24,223,16,1
2026-05-11,Google Ads,Google Ads,Search | Exterior Painting,506.77,923,59,4
2026-05-11,Google Ads,Google Ads,Search | Cabinet Painting,104.47,214,17,1
2026-05-11,Google Ads,Google Ads,Search | Drywall Repair,208.11,593,45,3
2026-05-11,Google Ads,Google Ads,Search | Minor Remodeling,374.75,697,37,2
2026-05-11,Meta,Facebook Ads,Meta | Home Refresh,176.54,3613,61,4
2026-05-11,Meta,Facebook Ads,Meta | Seasonal Promo,96.64,2225,40,4
2026-05-11,Meta,Facebook Ads,Meta | Free Estimate,66.48,1461,29,1
2026-05-12,Google Ads,Google Ads,Search | Interior Painting,220.39,567,35,2
2026-05-12,Google Ads,Google Ads,Search | Exterior Painting,436.19,865,53,3
2026-05-12,Google Ads,Google Ads,Search | Cabinet Painting,30.85,65,5,0
2026-05-12,Google Ads,Google Ads,Search | Drywall Repair,114.61,273,20,1
2026-05-12,Google Ads,Google Ads,Search | Minor Remodeling,174.45,341,20,1
2026-05-12,Meta,Facebook Ads,Meta | Home Refresh,94.3,2480,38,1
2026-05-12,Meta,Facebook Ads,Meta | Seasonal Promo,200.47,3725,82,1
2026-05-12,Meta,Facebook Ads,Meta | Free Estimate,160.4,3996,83,3
2026-05-13,Google Ads,Google Ads,Search | Interior Painting,211.7,508,35,3
2026-05-13,Google Ads,Google Ads,Search | Exterior Painting,486.97,959,59,5
2026-05-13,Google Ads,Google Ads,Search | Cabinet Painting,49.28,130,8,0
2026-05-13,Google Ads,Google Ads,Search | Drywall Repair,12.58,26,2,0
2026-05-13,Google Ads,Google Ads,Search | Minor Remodeling,506.6,1084,51,3
2026-05-13,Meta,Facebook Ads,Meta | Home Refresh,97.83,2304,36,1
2026-05-13,Meta,Facebook Ads,Meta | Seasonal Promo,7.21,163,3,0
2026-05-13,Meta,Facebook Ads,Meta | Free Estimate,170.27,3568,74,2
2026-05-14,Google Ads,Google Ads,Search | Interior Painting,217.38,443,32,2
2026-05-14,Google Ads,Google Ads,Search | Exterior Painting,417.3,1046,59,4
2026-05-14,Google Ads,Google Ads,Search | Cabinet Painting,210.99,518,37,1
2026-05-14,Google Ads,Google Ads,Search | Drywall Repair,187.11,379,28,3
